Id,Weekly_Sales
1_20_2013-07-26,4268.806897619049
1_21_2012-11-02,7949.177671428573
1_21_2012-11-09,8043.897302380952
1_21_2012-11-16,7936.1109333333325
1_21_2012-11-23,9055.335230952382
1_21_2012-11-30,8742.347457142858
1_21_2012-12-07,9505.944078571425
1_21_2012-12-14,10235.13630714285
1_21_2012-12-21,11559.286174829924
1_21_2012-12-28,7431.336749999998
1_21_2013-01-04,7288.402284353741
1_21_2013-01-11,7030.63367585034
1_21_2013-01-18,6978.250847278912
1_21_2013-01-25,6967.530125850343
1_21_2013-02-01,7641.09107585034
1_21_2013-02-08,8409.803113605445
1_21_2013-02-15,8696.21211190476
1_21_2013-02-22,8361.719035714284
1_21_2013-03-01,8985.6277414966
1_21_2013-03-08,8982.195084353743
1_21_2013-03-15,7898.1721850340155
1_21_2013-03-22,7765.533613605441
1_21_2013-03-29,7884.977244557825
1_21_2013-04-05,7872.306030272109
1_21_2013-04-12,7079.113523129252
1_21_2013-04-19,6991.668452380953
1_21_2013-04-26,7098.735085034012
1_21_2013-05-03,7491.98551360544
1_21_2013-05-10,7563.61145408163
1_21_2013-05-17,6961.692620748297
1_21_2013-05-24,7009.5292445578225
1_21_2013-05-31,7135.961192176868
1_21_2013-06-07,7237.922570748298
1_21_2013-06-14,7174.924904081632
1_21_2013-06-21,7500.560020748295
1_21_2013-06-28,7495.98630646258
1_21_2013-07-05,7376.579865986389
1_21_2013-07-12,7313.408294557819
1_21_2013-07-19,6894.725508843538
1_21_2013-07-26,6820.08158027211
1_22_2012-11-02,8136.105999999999
1_22_2012-11-09,7583.666711904763
1_22_2012-11-16,7654.549721428574
1_22_2012-11-23,17229.313523809524
1_22_2012-11-30,10287.254626190477
1_22_2012-12-07,11067.702746258508
1_22_2012-12-14,11597.352977210887
1_22_2012-12-21,16664.004024829934
1_22_2012-12-28,11175.508969047622
1_22_2013-01-04,8202.220361904763
1_22_2013-01-11,8202.220361904763
1_22_2013-01-18,7507.658771428571
1_22_2013-01-25,7501.409497619046
1_22_2013-02-01,9902.122257142855
1_22_2013-02-08,10261.913233333333
1_22_2013-02-15,10475.557204761906
1_22_2013-02-22,9412.407585714285
1_22_2013-03-01,9698.603683333331
1_22_2013-03-08,9566.807542857141
1_22_2013-03-15,9222.158088095235
1_22_2013-03-22,7251.199442857144
1_22_2013-03-29,7679.282195238092
1_22_2013-04-05,7298.467978571429
1_22_2013-04-12,6562.997333333333
1_22_2013-04-19,6380.12049047619
1_22_2013-04-26,5995.695126190476
1_22_2013-05-03,6378.873066666667
1_22_2013-05-10,6351.439740476189
1_22_2013-05-17,6632.100766666668
1_22_2013-05-24,6767.626416666667
1_22_2013-05-31,6775.151035714285
1_22_2013-06-07,6617.727447619047
1_22_2013-06-14,6363.092059523812
1_22_2013-06-21,6638.59405714286
1_22_2013-06-28,6641.808033333336
1_22_2013-07-05,6413.750223809524
1_22_2013-07-12,6124.9812047619025
1_22_2013-07-19,6146.646828571428
1_22_2013-07-26,7193.019859523813
1_23_2012-11-02,20559.16386666667
1_23_2012-11-09,20767.501938095244
1_23_2012-11-16,20945.696559523814
1_23_2012-11-23,29012.449619047624
1_23_2012-11-30,29073.01939285715
1_23_2012-12-07,32283.300900000013
1_23_2012-12-14,35244.82347619048
1_23_2012-12-21,55788.430878571446
1_23_2012-12-28,25425.796954761903
1_23_2013-01-04,16384.439795238093
1_23_2013-01-11,16527.816878571426
1_23_2013-01-18,14793.856219047615
1_23_2013-01-25,14279.459195238092
1_23_2013-02-01,21033.876936904766
1_23_2013-02-08,21416.520257142856
1_23_2013-02-15,21259.460082142854
1_23_2013-02-22,20818.73174404762
1_23_2013-03-01,21243.655674999995
1_23_2013-03-08,21084.880822619045
1_23_2013-03-15,19904.86240952382
1_23_2013-03-22,20075.445102380956
1_23_2013-03-29,21558.525076190468
1_23_2013-04-05,21679.729790476184
1_23_2013-04-12,20589.595321428562
1_23_2013-04-19,19944.580566666664
1_23_2013-04-26,19195.613319047614
1_23_2013-05-03,20658.494914285715
1_23_2013-05-10,21102.964104761893
1_23_2013-05-17,19298.10850238095
1_23_2013-05-24,19764.097385714285
1_23_2013-05-31,23540.53270238097
1_23_2013-06-07,23742.876297619063
1_23_2013-06-14,24369.07388095238
1_23_2013-06-21,25320.165369047616
1_23_2013-06-28,22755.834180952395
1_23_2013-07-05,20702.715573809535
1_23_2013-07-12,18680.666266666667
1_23_2013-07-19,18453.164850000005
1_23_2013-07-26,18712.047907142867
1_24_2012-11-02,6502.136340476188
1_24_2012-11-09,6264.77603333333
1_24_2012-11-16,5990.200499999999
1_24_2012-11-23,10568.52913707483
1_24_2012-11-30,8083.152753061221
1_24_2012-12-07,9249.881747959183
1_24_2012-12-14,11519.526611564623
1_24_2012-12-21,12505.74788333333
1_24_2012-12-28,5085.707608163264
1_24_2013-01-04,4111.502161394562
1_24_2013-01-11,3587.6735675170066
1_24_2013-01-18,3587.6735675170066
1_24_2013-01-25,3505.5965032312924
1_24_2013-02-01,4676.590112755102
1_24_2013-02-08,7225.40985544218
1_24_2013-02-15,6640.67851666667
1_24_2013-02-22,5542.208759523813
1_24_2013-03-01,5496.866861904763
1_24_2013-03-08,5349.954872448981
1_24_2013-03-15,4894.464008163264
1_24_2013-03-22,5204.416720068028
1_24_2013-03-29,5257.875243877551
1_24_2013-04-05,5199.262712925168
1_24_2013-04-12,5106.009344444442
1_24_2013-04-19,5159.497711111108
1_24_2013-04-26,5159.456608730158
1_24_2013-05-03,5257.113964285716
1_24_2013-05-10,4777.876040476191
1_24_2013-05-17,4564.688833333332
1_24_2013-05-24,4486.0364272108845
1_24_2013-05-31,3987.0708663265295
1_24_2013-06-07,3863.8132806122426
1_24_2013-06-14,3763.751978231293
1_24_2013-06-21,3889.4883166666673
1_24_2013-06-28,3971.6405880952393
1_24_2013-07-05,4264.830742857144
1_24_2013-07-12,4196.425778571429
1_24_2013-07-19,4345.023364285715
1_24_2013-07-26,5748.856897619045
1_25_2012-11-02,10417.678480952382
1_25_2012-11-09,10257.833647619047
1_25_2012-11-16,9668.931445238093
1_25_2012-11-23,11032.072297619043
1_25_2012-11-30,11059.624030952376
1_25_2012-12-07,11096.143388095235
1_25_2012-12-14,11559.739204761905
1_25_2012-12-21,11862.280050000003
1_25_2012-12-28,8823.178473809521
1_25_2013-01-04,6933.827907936502
1_25_2013-01-11,6455.786574603172
1_25_2013-01-18,6108.118972562358
1_25_2013-01-25,6157.634217460319
1_25_2013-02-01,7943.895626190478
1_25_2013-02-08,10327.821952380955
1_25_2013-02-15,10214.005490476196
1_25_2013-02-22,10895.16236904762
1_25_2013-03-01,11455.116000000004
1_25_2013-03-08,12472.812138095243
1_25_2013-03-15,12880.244161904768
1_25_2013-03-22,13520.359021428576
1_25_2013-03-29,14437.860357142856
1_25_2013-04-05,14329.75318333333
1_25_2013-04-12,12361.875816666665
1_25_2013-04-19,10961.938757142856
1_25_2013-04-26,11043.265395238093
1_25_2013-05-03,12177.816500000006
1_25_2013-05-10,12067.022500000008
1_25_2013-05-17,10497.179353741494
1_25_2013-05-24,10380.156370408164
1_25_2013-05-31,10930.604101360545
1_25_2013-06-07,10818.847896598638
1_25_2013-06-14,10640.594087074827
1_25_2013-06-21,10138.237175170067
1_25_2013-06-28,9741.410701360548
1_25_2013-07-05,9342.0803537415
1_25_2013-07-12,9078.111398979594
1_25_2013-07-19,8864.422115646263
1_25_2013-07-26,8861.284901360548
1_26_2012-11-02,7913.5833999999995
1_26_2012-11-09,7546.016050000001
1_26_2012-11-16,7105.486023809526
1_26_2012-11-23,9402.421342857142
1_26_2012-11-30,8361.836707142857
1_26_2012-12-07,8506.982552380954
1_26_2012-12-14,9688.386773809523
1_26_2012-12-21,12077.014011904756
1_26_2012-12-28,6601.894557142856
1_26_2013-01-04,4312.083927210884
1_26_2013-01-11,4436.331510544216
1_26_2013-01-18,4443.075608163265
1_26_2013-01-25,4666.480349999999
1_26_2013-02-01,6658.52470952381
1_26_2013-02-08,7702.322773809527
1_26_2013-02-15,7806.314290476193
1_26_2013-02-22,7611.159864285714
1_26_2013-03-01,7855.021164285709
1_26_2013-03-08,7184.40533537415
1_26_2013-03-15,7173.913478231295
1_26_2013-03-22,7036.165892517008
1_26_2013-03-29,7155.579230612244
1_26_2013-04-05,7009.00271632653
1_26_2013-04-12,6384.720368707482
1_26_2013-04-19,6330.753542857141
1_26_2013-04-26,6328.539871768708
1_26_2013-05-03,6474.086217006803
1_26_2013-05-10,5966.761178571429
1_26_2013-05-17,5741.37983095238
1_26_2013-05-24,5468.909069047617
1_26_2013-05-31,5510.144647619046
1_26_2013-06-07,5331.614685714285
1_26_2013-06-14,5579.212073809523
1_26_2013-06-21,5725.651280952378
1_26_2013-06-28,5677.941850000001
1_26_2013-07-05,5674.412854761906
1_26_2013-07-12,5441.086085714286
1_26_2013-07-19,5068.814097619045
1_26_2013-07-26,4867.216488095236
1_27_2012-11-02,1866.9967210884358
1_27_2012-11-09,1831.039118707483
1_27_2012-11-16,1857.701856802721
1_27_2012-11-23,2256.783821428572
1_27_2012-11-30,1984.8507874149666
1_27_2012-12-07,2889.1548993197293
1_27_2012-12-14,3841.166678571431
1_27_2012-12-21,4463.130272448979
1_27_2012-12-28,2496.787357823129
1_27_2013-01-04,1620.3443377551023
1_27_2013-01-11,1589.2308044217687
1_27_2013-01-18,1533.2913568027209
1_27_2013-01-25,1318.9813139455782
1_27_2013-02-01,2001.2474517006797
1_27_2013-02-08,2005.7994207482989
1_27_2013-02-15,2180.332354761904
1_27_2013-02-22,1844.3989476190472
1_27_2013-03-01,1620.4571190476188
1_27_2013-03-08,1576.216514965986
1_27_2013-03-15,1436.751269727891
1_27_2013-03-22,1381.6171697278917
1_27_2013-03-29,1360.598400680272
1_27_2013-04-05,1299.4623506802734
1_27_2013-04-12,1204.9863190476194
1_27_2013-04-19,1088.7131023809527
1_27_2013-04-26,997.7816166666669
1_27_2013-05-03,984.6962880952385
1_27_2013-05-10,944.6884714285716
1_27_2013-05-17,902.7224404761906
1_27_2013-05-24,885.3075119047617
1_27_2013-05-31,963.7411964285714
1_27_2013-06-07,983.9751773809521
1_27_2013-06-14,992.1384773809523
1_27_2013-06-21,999.2927773809522
1_27_2013-06-28,986.0970809523805
1_27_2013-07-05,992.5415333333327
1_27_2013-07-12,1022.9086761904756
1_27_2013-07-19,1091.8004261904757
1_27_2013-07-26,1007.7513547619046
1_28_2012-11-02,831.027388095238
1_28_2012-11-09,830.5845309523811
1_28_2012-11-16,834.7272452380953
1_28_2012-11-23,723.1713380952381
1_28_2012-11-30,808.8167333333332
1_28_2012-12-07,835.865661904762
1_28_2012-12-14,856.0273714285715
1_28_2012-12-21,864.6348285714289
1_28_2012-12-28,700.5278670068029
1_28_2013-01-04,585.655154761905
1_28_2013-01-11,586.8813785714286
1_28_2013-01-18,606.297392857143
1_28_2013-01-25,631.6874455782314
1_28_2013-02-01,632.937731292517
1_28_2013-02-08,752.8983265306122
1_28_2013-02-15,694.2202717687074
1_28_2013-02-22,640.6250085034013
1_28_2013-03-01,624.269134902733
1_28_2013-03-08,627.3415753789234
1_28_2013-03-15,605.5396883040935
1_28_2013-03-22,531.2271938596493
1_28_2013-03-29,532.7698129072684
1_28_2013-04-05,599.8301557644114
1_28_2013-04-12,487.08986315357384
1_28_2013-04-19,470.64374410595474
1_28_2013-04-26,437.38675204246255
1_28_2013-05-03,505.7055809540271
1_28_2013-05-10,463.8614214302176
1_28_2013-05-17,454.42902505833547
1_28_2013-05-24,423.61223221909444
1_28_2013-05-31,425.4617417429039
1_28_2013-06-07,437.3015383415434
1_28_2013-06-14,434.9541216748768
1_28_2013-06-21,381.28144956603325
1_28_2013-06-28,413.03719004222376
1_28_2013-07-05,411.6132686136524
1_28_2013-07-12,375.1890955977794
1_28_2013-07-19,322.9030887950583
1_28_2013-07-26,287.64685342090854
1_29_2012-11-02,4625.516597278912
1_29_2012-11-09,4502.690375850341
1_29_2012-11-16,4526.5875710884375
1_29_2012-11-23,5428.176380952383
1_29_2012-11-30,5464.965727891155
1_29_2012-12-07,7568.904483333333
1_29_2012-12-14,9270.459376190478
1_29_2012-12-21,10939.213735374147
1_29_2012-12-28,6783.524480952382
1_29_2013-01-04,4224.822468707482
1_29_2013-01-11,4183.860159183673
1_29_2013-01-18,3930.8146306122435
1_29_2013-01-25,4014.1582258503386
1_29_2013-02-01,5692.616519047612
1_29_2013-02-08,6871.545445578231
1_29_2013-02-15,6699.046866666666
1_29_2013-02-22,5709.899523809526
1_29_2013-03-01,5130.458052380954
1_29_2013-03-08,4966.981959523812
1_29_2013-03-15,4571.58866904762
1_29_2013-03-22,4135.180544963371
1_29_2013-03-29,4160.006284759288
1_29_2013-04-05,4187.482308568811
1_29_2013-04-12,3723.1587009157483
1_29_2013-04-19,3685.068691391939
1_29_2013-04-26,3994.8435818681296
1_29_2013-05-03,4715.2758952380955
1_29_2013-05-10,4665.6814952380955
1_29_2013-05-17,4301.171199999999
1_29_2013-05-24,3536.995354761903
1_29_2013-05-31,3562.132988095239
1_29_2013-06-07,3556.2068928571434
1_29_2013-06-14,3537.3595595238103
1_29_2013-06-21,3492.808035714287
1_29_2013-06-28,3733.880702380953
1_29_2013-07-05,3951.8457785714277
1_29_2013-07-12,3717.9435952380954
1_29_2013-07-19,3619.4364999999993
1_29_2013-07-26,3465.834785714287
1_30_2012-11-02,2508.16293095238
1_30_2012-11-09,2469.2432880952374
1_30_2012-11-16,2371.0288071428567
1_30_2012-11-23,2745.235314285714
1_30_2012-11-30,2385.1306785714282
1_30_2012-12-07,2513.122297619047
1_30_2012-12-14,2683.8784023809517
1_30_2012-12-21,3260.5668428571416
1_30_2012-12-28,2987.2674999999995
1_30_2013-01-04,2452.3680666666683
1_30_2013-01-11,2435.031304761906
1_30_2013-01-18,2440.112947619049
1_30_2013-01-25,2595.6298571428583
1_30_2013-02-01,3193.861995238097
1_30_2013-02-08,4098.906314285714
1_30_2013-02-15,3845.168890476192
1_30_2013-02-22,3917.615661904763
1_30_2013-03-01,4180.196642857142
1_30_2013-03-08,4077.3050238095216
1_30_2013-03-15,4079.402271428569
1_30_2013-03-22,3745.826319047618
1_30_2013-03-29,3653.4495571428574
1_30_2013-04-05,3597.7030333333337
1_30_2013-04-12,3563.3006047619056
1_30_2013-04-19,3315.3965523809525
1_30_2013-04-26,3264.4466952380953
1_30_2013-05-03,3096.3849761904744
1_30_2013-05-10,2911.3709571428553
1_30_2013-05-17,3093.481466666665
1_30_2013-05-24,3171.842376190474
1_30_2013-05-31,3501.4300952380927
1_30_2013-06-07,3589.9663428571416
1_30_2013-06-14,2992.034623809523
1_30_2013-06-21,2920.195028571428
1_30_2013-06-28,2943.5059571428565
1_30_2013-07-05,2959.675728571429
1_30_2013-07-12,2878.275504761905
1_30_2013-07-19,2845.4342428571435
1_30_2013-07-26,2916.6467714285714
1_31_2012-11-02,1615.7577636054423
1_31_2012-11-09,1607.1996136054427
1_31_2012-11-16,1612.21901122449
1_31_2012-11-23,1889.2439850340136
1_31_2012-11-30,2257.2836500000003
1_31_2012-12-07,3401.453909523809
1_31_2012-12-14,3548.9334142857147
1_31_2012-12-21,4768.709821428571
1_31_2012-12-28,2404.9081200680257
1_31_2013-01-04,1936.4797452380951
1_31_2013-01-11,1934.975388095238
1_31_2013-01-18,1724.686466666666
1_31_2013-01-25,1654.111852380952
1_31_2013-02-01,1815.365033333334
1_31_2013-02-08,2059.3181000000013
1_31_2013-02-15,2038.9800146258506
1_31_2013-02-22,2049.3604622448984
1_31_2013-03-01,2060.543605102041
1_31_2013-03-08,2026.2830931972796
1_31_2013-03-15,1786.6544023809533
1_31_2013-03-22,1620.2562119047625
1_31_2013-03-29,1550.520763945578
1_31_2013-04-05,1496.2017520408158
1_31_2013-04-12,1294.5195717687068
1_31_2013-04-19,1213.7610812925163
1_31_2013-04-26,1200.4459571428567
1_31_2013-05-03,1239.6549095238092
1_31_2013-05-10,1383.1389928571434
1_31_2013-05-17,1228.7571261904764
1_31_2013-05-24,1070.5852952380956
1_31_2013-05-31,1219.5079142857148
1_31_2013-06-07,1307.547070068027
1_31_2013-06-14,1298.686974829932
1_31_2013-06-21,1204.395695238095
1_31_2013-06-28,1198.6199095238094
1_31_2013-07-05,1474.1119666666668
1_31_2013-07-12,2554.3161547619043
1_31_2013-07-19,3139.3115476190474
1_31_2013-07-26,3381.7544809523806
1_32_2012-11-02,6193.633539115646
1_32_2012-11-09,6299.196690476191
1_32_2012-11-16,5957.5461904761905
1_32_2012-11-23,8823.229728571425
1_32_2012-11-30,8117.001933333333
1_32_2012-12-07,12602.967504761906
1_32_2012-12-14,16119.76941428571
1_32_2012-12-21,32874.42310340136
1_32_2012-12-28,13626.46965238096
1_32_2013-01-04,4738.728942857143
1_32_2013-01-11,4949.086799999999
1_32_2013-01-18,4958.39355952381
1_32_2013-01-25,6515.34709047619
1_32_2013-02-01,8069.065988095238
1_32_2013-02-08,11618.462733673463
1_32_2013-02-15,14843.015164285705
1_32_2013-02-22,9047.027747619046
1_32_2013-03-01,7662.101266666668
1_32_2013-03-08,7564.471383333333
1_32_2013-03-15,7309.103926190474
1_32_2013-03-22,7111.295554761903
1_32_2013-03-29,7122.006161904763
1_32_2013-04-05,7437.952533333335
1_32_2013-04-12,6697.372452380951
1_32_2013-04-19,6175.685475510203
1_32_2013-04-26,6814.807387414965
1_32_2013-05-03,8239.493411904761
1_32_2013-05-10,10579.016016666668
1_32_2013-05-17,10034.57018809524
1_32_2013-05-24,8340.290340816331
1_32_2013-05-31,6904.140340476192
1_32_2013-06-07,6976.212971428574
1_32_2013-06-14,6146.677385714285
1_32_2013-06-21,6832.225711904763
1_32_2013-06-28,5640.608633333334
1_32_2013-07-05,5509.622880952381
1_32_2013-07-12,5318.067799999999
1_32_2013-07-19,4753.461978571431
1_32_2013-07-26,4849.9652309523835
1_33_2012-11-02,6214.970184693874
1_33_2012-11-09,6090.02384183673
1_33_2012-11-16,6204.0478632653
1_33_2012-11-23,9845.255172448973
1_33_2012-11-30,7925.809155782314
1_33_2012-12-07,10743.283680952387
1_33_2012-12-14,11373.369079591832
1_33_2012-12-21,14874.276501700679
1_33_2012-12-28,5212.977750680272
1_33_2013-01-04,3519.07034047619
1_33_2013-01-11,3251.139316666666
1_33_2013-01-18,3103.8788976190463
1_33_2013-01-25,3813.876992857141
1_33_2013-02-01,5822.892378571428
1_33_2013-02-08,6371.735516666664
1_33_2013-02-15,6362.4105571428545
1_33_2013-02-22,5567.689104761908
1_33_2013-03-01,5577.843876190482
1_33_2013-03-08,5542.946390476192
1_33_2013-03-15,5399.138838095239
1_33_2013-03-22,4837.496214285714
1_33_2013-03-29,4979.801259523808
1_33_2013-04-05,5855.715919047618
1_33_2013-04-12,5321.182376190473
1_33_2013-04-19,4936.318116666666
1_33_2013-04-26,4203.587176190475
1_33_2013-05-03,4258.510747619046
1_33_2013-05-10,4650.23874285714
1_33_2013-05-17,4557.8741238095245
1_33_2013-05-24,5171.448858333334
1_33_2013-05-31,4805.072805952383
1_33_2013-06-07,4661.887239285716
1_33_2013-06-14,4601.609473469389
1_33_2013-06-21,4568.003611564627
1_33_2013-06-28,4653.920187755102
1_33_2013-07-05,5216.621008333331
1_33_2013-07-12,5203.964203571428
1_33_2013-07-19,6148.5720726190475
1_33_2013-07-26,6826.289047619049
1_34_2012-11-02,11042.491017006801
1_34_2012-11-09,11032.41826632653
1_34_2012-11-16,10432.631583333332
1_34_2012-11-23,13451.594914285719
1_34_2012-11-30,11299.219500000001
1_34_2012-12-07,11641.930185714291
1_34_2012-12-14,13488.04497142858
1_34_2012-12-21,14950.062990476194
1_34_2012-12-28,12418.488871428573
1_34_2013-01-04,8884.022807142857
1_34_2013-01-11,8686.105164285716
1_34_2013-01-18,8480.554776190478
1_34_2013-01-25,8684.205804761907
1_34_2013-02-01,9114.723123809526
1_34_2013-02-08,12801.584197619039
1_34_2013-02-15,14246.601016666658
1_34_2013-02-22,14556.646159523798
1_34_2013-03-01,14557.04473095237
1_34_2013-03-08,13777.876573809519
1_34_2013-03-15,13658.839849999998
1_34_2013-03-22,13197.981621428567
1_34_2013-03-29,13663.759354761904
1_34_2013-04-05,16303.812178571436
1_34_2013-04-12,16379.001773809532
1_34_2013-04-19,14521.40294761905
1_34_2013-04-26,14677.51772142857
1_34_2013-05-03,14641.379721428571
1_34_2013-05-10,15108.835619047624
1_34_2013-05-17,15083.433547619052
1_34_2013-05-24,14864.853961904762
1_34_2013-05-31,14907.02398571429
1_34_2013-06-07,14467.046045238101
1_34_2013-06-14,12641.071693877553
1_34_2013-06-21,12654.38971054422
1_34_2013-06-28,12769.791362244901
1_34_2013-07-05,13684.256828911564
1_34_2013-07-12,11401.657804761904
1_34_2013-07-19,10752.436607142856
1_34_2013-07-26,10321.348797619046
1_35_2012-11-02,2075.9387823129246
1_35_2012-11-09,2059.2579489795917
1_35_2012-11-16,2082.8202823129245
1_35_2012-11-23,2415.330901360544
1_35_2012-11-30,2330.6137585034007
1_35_2012-12-07,2475.3310459183663
1_35_2012-12-14,2711.1927197278906
1_35_2012-12-21,2791.5946530612237
1_35_2012-12-28,2278.8279846938776
1_35_2013-01-04,1867.5058285714292
1_35_2013-01-11,1858.0683333333338
1_35_2013-01-18,1788.2606717687074
1_35_2013-01-25,1703.9437476190483
1_35_2013-02-01,2642.1222809523815
1_35_2013-02-08,3008.469883333334
1_35_2013-02-15,2493.8341023809526
1_35_2013-02-22,2502.637447619048
1_35_2013-03-01,2673.812887414967
1_35_2013-03-08,2543.867611224489
1_35_2013-03-15,2767.4333207482996
1_35_2013-03-22,2685.130580272109
1_35_2013-03-29,3070.986988095238
1_35_2013-04-05,3371.413450000001
1_35_2013-04-12,3255.574507142858
1_35_2013-04-19,3107.9509321428573
1_35_2013-04-26,2886.932479761904
1_35_2013-05-03,2859.0062583333324
1_35_2013-05-10,3054.041448129251
1_35_2013-05-17,2878.341090986394
1_35_2013-05-24,2676.9197238095235
1_35_2013-05-31,2934.88513809524
1_35_2013-06-07,2881.0830428571435
1_35_2013-06-14,2418.1356119047628
1_35_2013-06-21,2362.692476190478
1_35_2013-06-28,2548.5993738095253
1_35_2013-07-05,2570.7496047619065
1_35_2013-07-12,2011.2678095238105
1_35_2013-07-19,2054.384330952382
1_35_2013-07-26,2080.1314945578238
1_36_2012-11-02,1461.4188122448973
